7211942,"ID9348","Taylor","Lerin","D",,"715-445-4255",2015,"C","M",1997-01-23-00.00.00," "," "," ","EN","943 1st St",,"Nekoosa","WI","54457    ",
7212128,"ID9694","Thavenius","Maria","M",,"715-445-4255",2012,"C","F",1993-09-18-00.00.00," "," "," ","EN","977 Peach St",,"Nekoosa","WI","54457    ",
7212315,"ID10043","Tomlinson","Ronald","W",,"715-445-4255",2010,"C","M",1992-04-15-00.00.00," "," "," ","EN","1012 Washington Ave","Route                           ","Nekoosa","WI","54457    ",
7212501,"ID10389","Tomlinson","Stacey","D",,"715-445-4509",2015,"C","F",1996-09-28-00.00.00," "," "," ","EN","1047 Apple St","PO Box 103","Nekoosa","WI","54457    ",
7212687,"ID10736","Turner","Nathaniel","J",,"715-445-4509",2014,"C","M",1995-08-27-00.00.00," "," "," ","EN","1081 1st St","PO Box 107","Nekoosa","WI","54457    ",
7212874,"ID11084","Valenzuela","Charity"," ",,"715-445-6465",2015,"C","F",1997-03-15-00.00.00," "," "," ","EN","1116 1st St","PO Box 110","Junction City","WI","54459    ",
7213060,"ID11431","Van Luven","Robert","R",,"715-445-6465",2013,"C","M",1994-12-12-00.00.00," "," "," ","EN","1151 1st St","PO Box 114","Junction City","WI","54459    ",
7213246,"ID11778","Vargo","Jessica"," ",,"715-445-6465",2011,"C","F",1992-12-29-00.00.00," "," "," ","EN","1186 Peach St","PO Box 117","Junction City","WI","54459    ",
7213433,"ID12126","Vasquez","Mitchell","C",,"715-445-6465",2010,"C","M",1991-09-07-00.00.00," "," "," ","EN","1220 Blueberry Lane","PO Box 121","Junction City","WI","54459    ",
7213619,"ID12473","Bozek","Sherry","M",,"715-445-3144",2015,"C","F",1997-06-15-00.00.00," "," "," ","EN","1255 1st St","PO Box 124","Junction City","WI","54459    ",
7213805,"ID12819","Verbeck","Amber","L",,"715-445-3144",2012,"C","F",1993-10-02-00.00.00," "," "," ","EN","1290 Lincoln St","PO Box 128","Junction City","WI","54459    ",
7213992,"ID13168","Villarreal","Tanya","L",,"715-445-2075",2014,"C","F",1996-04-24-00.00.00," "," "," ","EN","1325 Farmers Drive","PO Box 131","Junction City","WI","54459    ",
7214178,"ID13514","Brause","Michelle","Dawn            ",,"715-445-3224",2013,"C","F",1995-06-21-00.00.00," "," "," ","EN","1359 6th St","PO Box 135","Junction City","WI","54459    ",
7214364,"ID13861","Ward","Heather","M",,"715-445-7225",2011,"C","F",1992-10-23-00.00.00," "," "," ","EN","1394 Apple St","PO Box 138","Junction City","WI","54459    ",
7214551,"ID14209","Warner","Justin","K",,"715-445-6875",2011,"C","M",1992-09-02-00.00.00," "," "," ","EN","1429 8th St","PO Box 142","Junction City","WI","54459    ",
7214737,"ID14556","Cahill","Nicholas","J",,"715-445-4144",2012,"C","M",1994-04-22-00.00.00," "," "," ","EN","1463 8th St",,"Nekoosa","WI","54457    ",
7214923,"ID14902","Weiss","Jesse","Daniel",,"715-445-4144",2010,"C","M",1991-10-16-00.00.00," "," "," ","EN","1498 8th St","Route                           ","Nekoosa","WI","54457    ",
7215110,"ID15251","Williams","Dana","V",,"715-445-4144",2014,"C","F",1996-04-22-00.00.00," "," "," ","EN","1533 1st St",,"Nekoosa","WI","54457    ",
7215296,"ID15597","Wininger","Shannon","N",,"715-445-7171",2012,"C","F",1993-11-05-00.00.00," "," "," ","EN","1567 Farmers Drive","PO Box 155","Junction City","WI","54459    ",
7215482,"ID15944","Wolf","Jamie","B",,"715-445-2225",2011,"C","F",1993-07-15-00.00.00," "," "," ","EN","1602 Peach St",,"Junction City","WI","54459    ",
7215855,"ID16639","Young","Joseph","J",,"715-448-8250",2010,"C","M",1991-09-20-00.00.00," "," "," ","EN","1672 Lincoln St","PO Box 166","Plover","WI","54481    ",
7216041,"ID16985","Young","Jennifer","J",,"715-448-8250",2013,"C","F",1995-06-10-00.00.00," "," "," ","EN","1706 1st St","PO Box 169","Plover","WI","54481    ",
7216228,"ID17334","Zilnik","Henry"," ",,"715-448-8863",2013,"C","M",1994-09-13-00.00.00," "," "," ","EN","1741 Main St","PO Box 173","Plover","WI","54481    ",
7216414,"ID17680","Buell","Amber"," ",,"715-448-8863",2014,"C","F",1996-04-15-00.00.00," "," "," ","EN","1776 Washington Ave","PO Box 176","Plover","WI","54481    ",
7216600,"ID18027","Burdick","Jesse"," ",,"715-448-8769",2010,"C","M",1992-04-07-00.00.00," "," "," ","EN","1810 Peach St","PO Box 180","Plover","WI","54481    ",
7216787,"ID18375","Burns","Dustin"," ",,"715-448-8769",2014,"C","M",1996-02-04-00.00.00," "," "," ","EN","1845 1st St","PO Box 183","Plover","WI","54481    ",
7216973,"ID18722","Dixon","Brandon"," ",,"715-449-3251",2011,"C","M",1993-01-11-00.00.00," "," "," ","EN","1880 1st St","PO Box 187","Stevens Point","WI","54495    ",
7217159,"ID19069","Driggs","Zachary"," ",,"715-449-8631",2013,"C","M",1994-11-03-00.00.00," "," "," ","EN","1915 1st St","PO Box 190","Stevens Point","WI","54495    ",
7217346,"ID19417","Dugger","Rosaemma"," ",,"715-449-3251",2013,"C","F",1995-01-14-00.00.00," "," "," ","EN","1949 6th St","PO Box 194","Stevens Point","WI","54495    ",
7217532,"ID19764","Duke","Kelly"," ",,"715-449-8654",2011,"C","F",1992-10-29-00.00.00," "," "," ","EN","1984 Apple St","PO Box 197","Stevens Point","WI","54495    ",
7217718,"ID20110","Duke","Christopher"," ",,"715-448-2916",2012,"C","M",1994-04-01-00.00.00," "," "," ","EN","2019 6th St","PO Box 201","Plover","WI","54481    ",
7217905,"ID20459","Dunnington","Maria"," ",,"715-449-3432",2013,"C","F",1994-11-11-00.00.00," "," "," ","EN","2054 Lincoln St","PO Box 204","Stevens Point","WI","54495    ",
7218091,"ID20805","Duprey","Antonio"," ",,"715-448-3572",2011,"C","M",1993-05-15-00.00.00," "," "," ","EN","2088 Main St","PO Box 208","Plover","WI","54481    ",
7218277,"ID21152","Duran","Jonathan","S",,"715-448-3572",2010,"C","M",1991-09-20-00.00.00," "," "," ","EN","2123 1st St","PO Box 211","Plover","WI","54481    ",
7218463,"ID21498","Dyslin","Cynthia"," ",,"715-448-3572",2013,"C","F",1995-05-05-00.00.00," "," "," ","EN","2158 Washington Ave","PO Box 215","Plover","WI","54481    ",
7218650,"ID21847","Englen","Rochelle"," ",,"715-448-3572",2014,"C","F",1996-05-28-00.00.00," "," "," ","EN","2192 Peach St","PO Box 218","Plover","WI","54481    ",
7218836,"ID22193","Englen","Sandra"," ",,"715-449-2984",2010,"C","F",1991-10-23-00.00.00," "," "," ","EN","2227 3rd St","PO Box 221","Stevens Point","WI","54495    ",
7219022,"ID22540","Anderson","Olga Lidia","L",,"715-449-2743",2011,"C","F",1992-10-18-00.00.00," "," "," ","EN","2262 1st St","PO Box 225","Stevens Point","WI","54495    ",
7219209,"ID22888","Hastings","Barbara","N",,"715-449-3337",2013,"C","F",1994-12-15-00.00.00," "," "," ","EN","2297 Main St","PO Box 228","Stevens Point","WI","54495    ",
7219395,"ID23235","Heard","Natalie"," ",,"715-449-2981",2014,"C","F",1996-03-14-00.00.00," "," "," ","EN","2331 Apple St","PO Box 232","Stevens Point","WI","54495    ",
7219581,"ID23582","Hicks","Soo Jung","E",,"715-448-2794",2010,"C","F",1992-04-19-00.00.00," "," "," ","EN","2366 1st St","PO Box 235","Plover","WI","54481    ",
7219768,"ID23930","Hobday","Justin","D",,"715-448-2794",2013,"C","M",1994-09-30-00.00.00," "," "," ","EN","2401 Peach St","PO Box 239","Plover","WI","54481    ",
7219954,"ID24277","Hong","Tommy"," ",,"715-448-8582",2014,"C","M",1995-09-20-00.00.00," "," "," ","EN","2435 8th St","PO Box 242","Plover","WI","54481    ",
7220140,"ID24623","Horsfall","Holly"," ",,"715-449-3619",2014,"C","F",1996-01-16-00.00.00," "," "," ","EN","2470 8th St","PO Box 246","Stevens Point","WI","54495    ",
7220327,"ID24972","Hoskins","Eric"," ",,"715-449-3619",2012,"C","M",1993-07-30-00.00.00," "," "," ","EN","2505 1st St","PO Box 249","Stevens Point","WI","54495    ",
7220513,"ID25318","Huffman","Alexander"," ",,"715-448-3484",2010,"C","M",1992-05-19-00.00.00," "," "," ","EN","2540 Washington Ave","PO Box 253","Plover","WI","54481    ",
7220699,"ID25665","Hunt","Nicole"," ",,"715-449-3250",2010,"C","F",1992-05-01-00.00.00," "," "," ","EN","2574 1st St","PO Box 256","Stevens Point","WI","54495    ",
7220886,"ID26013","James","Curtis","D",,"715-448-3266",2011,"C","M",1992-10-05-00.00.00," "," "," ","EN","2609 Peach St","PO Box 260","Plover","WI","54481    ",
7221072,"ID26360","Jones","Amanda"," ",,"715-448-2865",2013,"C","F",1994-11-03-00.00.00," "," "," ","EN","2644 Main St","PO Box 263","Plover","WI","54481    ",
7221258,"ID26706","Kim","Kristin"," ",,"715-448-2865",2011,"C","F",1992-08-12-00.00.00," "," "," ","EN","2678 Apple St","PO Box 267","Plover","WI","54481    ",
7221445,"ID27055","King","Recel","A",,"715-448-8547",2010,"C","F",1991-10-31-00.00.00," "," "," ","EN","2713 Lincoln St",,"Plover","WI","54481    ",
7221631,"ID27401","Kleinsmith","Natalie"," ",,"715-448-8547",2013,"C","F",1994-11-17-00.00.00," "," "," ","EN","2748 1st St",,"Plover","WI","54481    ",
7221817,"ID27748","Krause","Kristin"," ",,"715-449-3415",2012,"C","F",1993-12-13-00.00.00," "," "," ","EN","2783 1st St",,"Stevens Point","WI","54495    ",
7222004,"ID28096","Ku","Brandon"," ",,"715-448-3394",2011,"C","M",1993-08-12-00.00.00," "," "," ","EN","2817 Peach St","PO Box 280","Plover","WI","54481    ",
7222190,"ID28443","Lawler","Kelly"," ",,"715-448-2790",2014,"C","F",1995-11-10-00.00.00," "," "," ","EN","2852 1st St","PO Box 284","Plover","WI","54481    ",
7222376,"ID28789","Lazo","Jessica","G",,"715-449-3301",2010,"C","F",1992-12-04-00.00.00," "," "," ","EN","2887 3rd St","PO Box 287","Stevens Point","WI","54495    ",
7222563,"ID29138","Lee","James"," ",,"715-448-2887",2013,"C","M",1995-01-27-00.00.00," "," "," ","EN","2922 Apple St","PO Box 291","Plover","WI","54481    ",
7222749,"ID29484","Lee","Clinton"," ",,"715-448-2911",2010,"C","M",1992-04-11-00.00.00," "," "," ","EN","2956 1st St","PO Box 294","Plover","WI","54481    ",
7222935,"ID29831","Levin","Daniel"," ",,"715-448-2884",2013,"C","M",1994-09-29-00.00.00," "," "," ","EN","2991 Main St",,"Plover","WI","54481    ",
7223122,"ID30179","Lighthipe","Adrienne"," ",,"715-448-2782",2010,"C","F",1991-05-04-00.00.00," "," "," ","EN","3026 Peach St",,"Plover","WI","54481    ",
7223308,"ID30526","Lopez","Amber"," ",,"715-448-2799",2011,"C","F",1993-03-17-00.00.00," "," "," ","EN","3060 1st St","PO Box 305","Plover","WI","54481    ",
7223494,"ID30873","Luong","Daniel"," ",,"715-449-2743",2014,"C","M",1995-12-14-00.00.00," "," "," ","EN","3095 1st St","PO Box 308","Stevens Point","WI","54495    ",
7223681,"ID31221","Mac Donald","Esther"," ",,"715-449-8646",2012,"C","F",1994-01-23-00.00.00," "," "," ","EN","3130 1st St","PO Box 312","Stevens Point","WI","54495    ",
7223867,"ID31568","Maestrejuan","Naomi"," ",,"715-449-8613",2014,"C","F",1996-07-15-00.00.00," "," "," ","EN","3165 3rd St","PO Box 315","Stevens Point","WI","54495    ",
7224053,"ID31914","Manzo","Victor"," ",,"715-449-2935",2012,"C","M",1993-12-06-00.00.00," "," "," ","EN","3199 Main St","PO Box 319","Stevens Point","WI","54495    ",
7224240,"ID32263","Marr","Randee"," ",,"715-449-8587",2010,"C","F",1992-06-09-00.00.00," "," "," ","EN","3234 Peach St","PO Box 322","Stevens Point","WI","54495    ",
7224426,"ID32609","Mc Carren","Joseph","R",,"715-449-8613",2011,"C","M",1992-09-25-00.00.00," "," "," ","EN","3269 Apple St","PO Box 326","Stevens Point","WI","54495    ",
7224612,"ID32956","Miller","Jennifer"," ",,"715-449-8623",2011,"C","F",1993-06-07-00.00.00," "," "," ","EN","3303 Washington Ave","PO Box 329","Stevens Point","WI","54495    ",
7224799,"ID33304","Morrell","Josie"," ",,"715-449-8623",2010,"C","F",1992-01-28-00.00.00," "," "," ","EN","3338 3rd St","PO Box 333","Stevens Point","WI","54495    ",
7225171,"ID33997","Morton","Justin"," ",,"715-448-8250",2015,"C","M",1997-02-01-00.00.00,,"_"," ","_","3407 8th St","PO Box 339","Plover","WI","54481    ",
7225544,"ID34692","Mungia","James"," ",,"715-449-8631",2015,"C","M",1997-07-16-00.00.00,,"_"," ","_","3477 1st St","PO Box 346","Stevens Point","WI","54495    ",
7225730,"ID35039","Nguyen","Kevin"," ",,"715-449-8816",2015,"C","M",1997-07-30-00.00.00,,"_"," ","_","3512 Farmers Drive","PO Box 350","Stevens Point","WI","54495    ",
7225917,"ID35387","Oviedo","Achiraya"," ",,"715-449-2783",2015,"C","F",1996-12-14-00.00.00,,"_"," ","_","3546 1st St","PO Box 353","Stevens Point","WI","54495    ",
7226103,"ID35734","Palafox","Robert"," ",,"715-448-2865",2015,"C","M",1997-01-27-00.00.00,,"_"," ","_","3581 1st St","PO Box 357","Plover","WI","54481    ",
7226289,"ID36081","Park","Robbin"," ",,"715-449-2743",2015,"C","F",1997-07-17-00.00.00,,"_"," ","_","3616 Apple St","PO Box 360","Stevens Point","WI","54495    ",
7226848,"ID37122","Patel","Beatrice","Jordan",,"715-448-3392",2012,"C","F",1994-03-04-00.00.00,,"_"," ","EN","3720 1st St",,"Plover","WI","54481    ",
7227221,"ID37817","Perez","Timothy","Chase",,"715-448-3392",2009,"C","M",1991-04-13-00.00.00,,"_"," ","EN","3789 1st St",,"Plover","WI","54481    ",
7227407,"ID38164","Pintor","Heather"," ",,"715-448-8780",2015,"C","F",1997-07-26-00.00.00,,"_"," ","EN","3824 Lincoln St","PO Box 381","Plover","WI","54481    ",
7227594,"ID38512","Pope","Nicole"," ",,"715-448-3394",2015,"C","F",1997-01-02-00.00.00,,"_"," ","EN","3859 Apple St","PO Box 385","Plover","WI","54481    ",
7227780,"ID38859","Pope","Babak"," ",,"715-448-3246",2015,"C","M",1997-05-14-00.00.00,,"_"," ","EN","3894 1st St","PO Box 388","Plover","WI","54481    ",
7227966,"ID39205","Powell","Marsha"," ",,"715-448-3650",2011,"C","F",1992-10-05-00.00.00,,"_"," ","EN","3928 1st St","PO Box 392","Plover","WI","54481    ",
7228153,"ID39554","Renteria","Catherine"," ",,"715-448-3650",2011,"C","F",1992-10-05-00.00.00,,"_"," ","EN","3963 6th St","PO Box 395","Plover","WI","54481    ",
7228712,"ID40595","Reyes","Daniel"," ",,"715-449-3409",2015,"C","M",1997-07-07-00.00.00,,"_ "," ","EN","4067 Main St","PO Box 405","Stevens Point","WI","54495    ",
7228898,"ID40942","Rico","Erica","Llanai",,"715-449-3409",2014,"C","F",1995-03-25-00.00.00,,"_ "," ","EN","4102 3rd St","PO Box 409","Stevens Point","WI","54495    ",
7229271,"ID41637","Ritter","Janet","Louise",,"715-445-5120",2006,"C","F",1987-12-20-00.00.00,,"_ "," ","_ ","4171 1st St",,"Nekoosa","WI","54457    ",
7230016,"ID43025","Romberg","Rachel","Kay",,"715-445-    ",2015,"C","F",1996-09-11-00.00.00,,"_ "," ","_ ","4310 1st St",,"Junction City","WI","54459    ",
7230761,"ID44413","Rouse","Jessica"," ",,"715-449-3512",2014,"C","F",1996-04-26-00.00.00,,"_ "," ","EN","4449 Washington Ave","PO Box 444","Stevens Point","WI","54495    ",
7230948,"ID44762","Salas","Jason","Rigby",,"715-449-3512",2012,"C","M",1994-03-27-00.00.00,,"_ "," ","EN","4484 Peach St","PO Box 447","Stevens Point","WI","54495    ",
7231134,"ID45108","Sandstrom","Wayne","Rees",,"715-445-5160",2005,"C","M",1987-04-09-00.00.00,"Evanston, WY                    ","7 "," ","EN","4519 1st St","PO Box 451","Junction City","WI","54459    ",
7231507,"ID45803","Schroeder","Brimah"," ",,"715-448-3246",2016,"C","M",1998-02-15-00.00.00,,"_ "," ","EN","4588 Lincoln St","PO Box 458","Plover","WI","54481    ",
7231693,"ID46150","Serna","Lindsay","                ",,"715-448-8780",2017,"C","F",1999-10-05-00.00.00,,"_ "," ","EN","4623 6th St","PO Box 461","Plover","WI","54481    ",
7231879,"ID46496","Shataka","Matthew","McNeil          ",,"715-445-3182",2017,"C","M",1998-09-25-00.00.00,,"_ "," ","EN","4657 6th St","PO Box 464","Junction City","WI","54459    ",
7232066,"ID46845","Sherwood","Nicholas","Jay             ",,"715-445-3305",2017,"C","M",1998-08-08-00.00.00,,"_ "," ","EN","4692 1st St","PO Box 468","Junction City","WI","54459    ",
7232252,"ID47191","Shyffer","Noboru","William         ",,"715-445-4255",2017,"C","M",1999-04-22-00.00.00,,"_ "," ","EN","4727 Lincoln St",,"Nekoosa","WI","54457    ",
7232438,"ID47538","Slatter","Evan"," ",,"715-445-7444",2016,"C","M",1998-08-13-00.00.00,,"_ "," ","EN","4762 Main St","PO Box 475","Junction City","WI","54459    ",
7232625,"ID47886","Smith","Sholina"," ",,"715-449-8896",2006,"C","F",1987-12-04-00.00.00,,"_ "," ","EN","4796 Apple St",,"Stevens Point","WI","54495    ",
7232997,"ID48580","Soliman","Sean","Wayne",,"715-445-5160",2007,"C","M",1988-09-15-00.00.00,,"_ "," ","EN","4866 Lincoln St","PO Box 485","Junction City","WI","54459    ",
7233556,"ID49621","Steele","Ben"," ",,"715-445-4178",2005,"C","M",1987-05-12-00.00.00,,"_ "," ","_ ","4970 Main St",,"Nekoosa","WI","54457    ",
7234488,"ID51358","Swender","Felicia","Mischell",,"715-448-3605",2006,"C","F",1988-03-05-00.00.00,,"_ "," ","EN","5144 Apple St",,"Plover","WI","54481    ",
7234674,"ID51704","Tellez","Fernando"," ",,"715-449-3251",2017,"C","M",1999-12-20-00.00.00,,"_ "," ","EN","5178 1st St",,"Stevens Point","WI","54495    ",
7234861,"ID52053","Theis","Maria","Ramirez",,"715-448-2116",2008,"H","F",1989-01-17-00.00.00,,"_ "," ","_ ","5213 3rd St","PO Box 520","Plover","WI","54481    ",
7235047,"ID52399","Thorpe","Catherine","Ramirez",,"715-448-2110",2013,"H","F",1995-03-28-00.00.00,,"_ "," ","ES","5248 1st St","PO Box 524","Plover","WI","54481    ",
7235419,"ID53092","Tokoyoda","Daniel","Sean",,"715-448-3532",2011,"C","M",1993-05-04-00.00.00,,"_ "," ","EN","5317 Main St","PO Box 530","Plover","WI","54481    ",
7235606,"ID53441","Toler","Tyler"," ",,"715-448-3532",2010,"C","M",1991-04-30-00.00.00,,"_ "," ","EN","5352 Washington Ave","PO Box 534","Plover","WI","54481    ",
7235792,"ID53787","Valdez","Jennifer","                ",,"715-445-4206",2005,"C","F",1987-08-16-00.00.00,"LeGrande, Oregon                ","7 "," ","EN","5386 8th St","   Box 72                       ","Nekoosa","WI","54457    ",
7235978,"ID54134","Vasquez","Laura","Colleen         ",,"715-445-5760",2014,"C","F",1996-01-24-00.00.00,,"_ "," ","EN","5421 8th St","PO Box 541","Junction City","WI","54459    ",
7236165,"ID54482","Vinson","Michelle","                ",,"715-445-5760",2011,"C","F",1992-10-20-00.00.00,,"_ "," ","EN","5456 1st St","PO Box 544","Junction City","WI","54459    ",
7237469,"ID56912","Wakeman","Kevin","Lynn",,"715-448-8582",,"C","M",1997-11-02-00.00.00,,"_ "," ","EN","5699 1st St","PO Box 569","Plover","WI","54481    ",
7237842,"ID57607","Wheatley","Rodney","Kam",,"715-448-2710",,"C","M",1998-01-11-00.00.00,,"_ "," ","EN","5768 Blueberry Lane","PO Box 576","Plover","WI","54481    ",
7238214,"ID58300","White","Jennifer"," ",,"715-449-2981",,"C","F",1998-05-14-00.00.00,,"_ "," ","EN","5838 1st St","PO Box 583","Stevens Point","WI","54495    ",
7239705,"ID61079","White","Audrey","Drew Olivas     ",,"715-448-2962",,"C","F",1998-06-13-00.00.00,,"_ "," ","EN","6116 Washington Ave","PO Box 610","Plover","WI","54481    ",
7239891,"ID61425","Wirz","Andrew","Rylie",,"715-449-3512",,"C","M",1998-03-04-00.00.00,,"_ "," ","EN","6150 1st St","PO Box 614","Stevens Point","WI","54495    ",
7240078,"ID61774","Wolfe","Scott","Rhys",,"715-449-8613",,"C","M",1998-07-26-00.00.00,,"_ "," ","EN","6185 Main St","PO Box 617","Stevens Point","WI","54495    ",
7240264,"ID62120","Wry","Jason"," ",,"715-449-3251",,"C","M",1998-06-12-00.00.00,,"_ "," ","EN","6220 Lincoln St","PO Box 621","Stevens Point","WI","54495    ",
7240450,"ID62467","Zachry","Deborah","May",,"715-449-8587",,"C","F",1998-03-02-00.00.00,,"_ "," ","EN","6254 1st St","PO Box 624","Stevens Point","WI","54495    ",
7240637,"ID62815","Zutler","Allison"," ",,"715-448-3651",,"C","F",1997-10-25-00.00.00,,"_ "," ","EN","6289 8th St","PO Box 628","Plover","WI","54481    ",
7240823,"ID63162","Fayaz","Matthew","Christian",,"715-445-2206",,"C","M",1997-12-19-00.00.00,,"_ "," ","EN","6324 8th St",,"Junction City","WI","54459    ",
7241009,"ID63508","Flood","Horacio","Jon",,"715-445-4588",,"C","M",1998-04-15-00.00.00,,"_ "," ","EN","6359 Apple St","PO Box 635","Junction City","WI","54459    ",
7241196,"ID63857","Garvin","Jimmy","Cole",,"715-445-6515",,"C","M",1998-03-19-00.00.00,,"_ "," ","EN","6393 Main St","PO Box 638","Junction City","WI","54459    ",
7241382,"ID64203","Gertz","Kylie","Michelle",,"715-445-4169",,"C","F",1998-02-22-00.00.00,,"_ "," ","ES","6428 1st St","PO Box 642","Nekoosa","WI","54457    ",
7241755,"ID64898","Gorrin","Justin","Isaac",,"715-445-4507",,"C","M",1997-08-30-00.00.00,,"_ "," ","EN","6498 Washington Ave","PO Box 649","Junction City","WI","54459    ",
7241941,"ID65245","Green","Noura","Sivell",,"715-445-4310",,"C","F",1997-12-03-00.00.00,,"_ "," ","EN","6532 Main St","PO Box 652","Nekoosa","WI","54457    ",
7242127,"ID65591","Griffin","Thomas","Christian",,"715-445-4334",,"C","M",1998-03-22-00.00.00,,"_ "," ","EN","6567 1st St",,"Nekoosa","WI","54457    ",
7242314,"ID65940","Gunn","Leonard","McKay",,"715-445-5145",,"C","M",1998-01-10-00.00.00,,"_ "," ","EN","6602 Lincoln St","PO Box 659","Junction City","WI","54459    ",
7242500,"ID66286","Hai","Belinda","Lyn",,"715-445-5119",,"C","F",1997-12-07-00.00.00,,"_ "," ","EN","6636 6th St","PO Box 662","Junction City","WI","54459    ",
7242873,"ID66981","Hall","Keri"," ",,"715-445-2580",,"C","F",1998-07-08-00.00.00,,"_ "," ","EN","6706 Farmers Drive","PO Box 669","Junction City","WI","54459    ",
7243059,"ID67328","Hart","Stacey","Katelyn",,"715-445-4129",,"C","F",1998-05-13-00.00.00,,"_ "," ","EN","6741 Main St","PO Box 673","Nekoosa","WI","54457    ",
7243245,"ID67675","Herrera","Cristian","Manuel",,"715-445-6866",,"H","M",1997-10-13-00.00.00,,"_ "," ","_ ","6775 1st St",,"Junction City","WI","54459    ",
7243432,"ID68023","Hicks","Jennifer","Elysse",,"715-445-5252",,"C","F",1998-02-07-00.00.00,,"_ "," ","EN","6810 1st St","PO Box 680","Junction City","WI","54459    ",
7243618,"ID68370","Hicks","Ellen","Marie",,"715-445-7225",,"C","F",1998-07-01-00.00.00,,"_ "," ","_ ","6845 1st St","PO Box 683","Junction City","WI","54459    ",
7243804,"ID68716","Hinshaw","Robin","Michelle",,"715-445-4202",,"C","F",1997-12-28-00.00.00,,"_ "," ","EN","6879 Lincoln St","PO Box 687","Junction City","WI","54459    ",
7243991,"ID69065","Ho","Mary Carmen","E               ",,"715-448-8219",,"C","F",1992-08-18-00.00.00,,"_ "," ","EN","6914 3rd St","PO Box 690","Plover","WI","54481    ",
7244177,"ID69411","Howard","Autumn"," ",,"715-449-3533",,"C","F",1996-11-08-00.00.00,,"_ "," ","EN","6949 Farmers Drive","PO Box 694","Stevens Point","WI","54495    ",
7244363,"ID69758","Hullender","Michael","Montgomery",,"715-445-3455",2015,"C","M",1997-08-30-00.00.00,,"_ "," ","EN","6984 1st St",,"Junction City","WI","54459    ",
7244550,"ID70106","Jones","Amber","Gloria",,"715-448-8207",2008,"C","F",1990-07-28-00.00.00,,"_ "," ","EN","7018 1st St","PO Box 701","Plover","WI","54481    ",
7245109,"ID71148","Jones","Vincent","J.",,"715-449-3531",2009,"C","M",1991-05-20-00.00.00,,"_ "," ","EN","7123 Lincoln St","PO Box 711","Stevens Point","WI","54495    ",
7245295,"ID71494","Keatley","Carrie","B",,"715-445-4383",2009,"C","F",1991-03-18-00.00.00,,"_ "," ","EN","7157 1st St",,"Nekoosa","WI","54457    ",
7245481,"ID71841","Kim","Louay","Chris",,"715-445-4383",2016,"C","M",1997-04-13-00.00.00,,"_ "," ","EN","7192 1st St",,"Nekoosa","WI","54457    ",
7245668,"ID72189","Kling","Sangini","Dawn",,"715-445-4383",2011,"C","F",1992-08-23-00.00.00,,"_ "," ","EN","7227 8th St",,"Nekoosa","WI","54457    ",
7245854,"ID72536","Knaus","Parul","                ",,"715-448-3614",2008,"C","F",1989-08-10-00.00.00,,"_ "," ","EN","7261 Lincoln St","PO Box 725","Plover","WI","54481    ",
7246040,"ID72883","La Flamme","Christa"," ",,"715-445-4383",2005,"C","F",1987-04-05-00.00.00,,"_ "," ","_ ","7296 Apple St",,"Nekoosa","WI","54457    ",
7246413,"ID73578","Lamb","Christopher"," ",,"715-448-8786",2007,"C","M",1989-09-11-00.00.00,"Montpelier, Idaho               ","7 "," ","_ ","7366 1st St",,"Plover","WI","54481    ",
7246599,"ID73924","Lambourne","David"," ",,"715-445-5193",2007,"C","M",1989-04-20-00.00.00,"Ogden, Utah                     ","7 "," ","_ ","7400 3rd St","Box 111                         ","Junction City","WI","54459    ",
7246786,"ID74273","Lara","Matthew","                ",,"715-449-2753",2006,"C","M",1988-06-02-00.00.00,"Utah County, Utah               ","7 "," ","_ ","7435 Farmers Drive",,"Stevens Point","WI","54495    ",
7246972,"ID74619","Lau","German"," ",,"715-445-2315",2005,"C","M",1985-09-27-00.00.00,"Dayton Hospital  Layton, UT     ","7 "," ","_ ","7470 1st St","No. 17                          ","Junction City","WI","54459    ",
7247158,"ID74966","Lee","Samantha"," ",,"715-448-8708",2016,"C","F",1998-04-10-00.00.00,,"_ "," ","EN","7504 1st St","PO Box 749","Plover","WI","54481    ",
7247345,"ID75314","Lim","Lisa"," ",,"715-448-8708",2014,"C","F",1995-09-11-00.00.00,,"_ "," ","EN","7539 1st St","PO Box 753","Plover","WI","54481    ",
7247904,"ID76356","Long","Aron","                ",,"715-448-8207",2007,"C","M",1989-07-27-00.00.00,,"_ "," ","_ ","7643 Lincoln St","1227 Mahogany                   ","Plover","WI","54481    ",
7248090,"ID76702","Lopez","Tasha","Marie",,"715-445-3025",2013,"C","F",1994-08-14-00.00.00,,"_ "," ","EN","7678 3rd St",,"Junction City","WI","54459    ",
7248276,"ID77049","Lucero","Greg"," ",,"715-445-2303",2010,"H","M",1991-12-24-00.00.00,,"_ "," ","EN","7713 1st St","PO Box 770","Junction City","WI","54459    ",
7248463,"ID77397","Madrigal","Jaimie"," ",,"715-445-2303",2011,"H","F",1993-02-15-00.00.00,,"_ "," ","EN","7747 1st St",,"Junction City","WI","54459    ",
7248649,"ID77744","Malloy","Antoinette","M",,"715-445-2303",2015,"H","F",1996-09-24-00.00.00,,"_ "," ","EN","7782 Blueberry Lane",,"Junction City","WI","54459    ",
